childFieldId,parentFieldId
F7790,F7530
F8851,F8700
F15580,F15549
F14744,F14704
F4002,F3997
F5832,F5596
F3819,F3758
F13826,F13713
F13615,F13566
F16478,F16353
F12300,F12281
F6816,F6718
F3264,F3029
F4702,F4653
F9912,F9628
F11670,F11466
F5108,F5068
F3070,F2978
F15086,F14906
F15202,F15106
F13572,F13273
F5349,F5074
F8314,F7967
F15994,F15675
F7484,F7465
F7038,F6699
F10950,F10775
F16694,F16339
F10448,F10137
F3577,F3224
F4737,F4409
F9579,F9271
F5285,F5180
F11576,F11185
F4849,F4495
F14059,F14049
F14812,F14808
F7102,F7073
F8067,F7953
F17194,F17040
F5064,F4734
F14795,F14658
F17494,F17443
F9819,F9641
F8813,F8532
F14518,F14307
F7737,F7653
F4741,F4553
F13173,F12994
F8531,F8530
F3127,F3022
F7117,F6832
F11044,F10888
F4732,F4610
F10179,F9793
F12565,F12352
F13057,F13014
F17060,F16743
F7979,F7773
F15226,F14896
F16794,F16410
F6538,F6437
F11263,F10979
F8268,F8198
F16310,F16067
F13502,F13310
F13941,F13558
F4132,F4001
F3149,F2903
F15153,F14805
F9285,F9265
F10127,F10057
F17014,F16970
F5566,F5347
F4378,F4177
F7512,F7295
F8044,F7891
F15664,F15455
F10025,F9892
F13173,F12785
F9254,F9159
F8845,F8612
F11046,F10853
F15485,F15398
F16021,F15995
F17422,F17182
F9360,F9290
F13422,F13224
F2898,F2881
F14864,F14632
F5511,F5291
F11725,F11709
F10970,F10615
F6661,F6582
F10360,F10281
F3252,F3041
F5705,F5322
F13266,F13089
F7505,F7467
F14731,F14503
F6786,F6671
F16965,F16610
F7578,F7233
F7828,F7800
F9833,F9690
F13583,F13192
F7943,F7587
F15972,F15655
F5188,F5084
F8726,F8567
F12681,F12409
F8624,F8315
F12474,F12129
F8908,F8649
F7654,F7610
F10480,F10399
F17866,F17737
F15631,F15478
F11387,F11030
F16595,F16401
F15090,F14902
F3963,F3619
F12931,F12696
F5571,F5356
F11634,F11353
F5759,F5629
F12302,F11938
F6152,F5906
F11219,F11000
F17176,F16916
F16292,F16071
F10718,F10521
F7785,F7517
F8887,F8590
F15385,F15045
F13296,F13005
F9602,F9444
F12204,F11977
F15358,F15307
F2929,F2698
F14410,F14326
F4768,F4599
F11990,F11605
F7532,F7454
F8557,F8165
F15739,F15396
F8066,F7901
F10320,F10114
F7330,F7185
F5842,F5566
F14237,F14230
F9833,F9745
F8523,F8315
F5193,F4958
F14390,F14295
F6350,F6175
F7513,F7396
F17016,F16704
F13526,F13134
F3378,F3217
F15027,F14826
F11310,F11273
F13920,F13634
F11998,F11831
F16801,F16750
F6599,F6361
F12711,F12457
F15789,F15459
F15748,F15432
F17910,F17726
F11780,F11718
F12741,F12349
F11454,F11302
F16591,F16430
F16175,F16135
F10024,F9960
F5821,F5612
F3691,F3473
F14838,F14515
F13997,F13883
F8248,F7957
F14714,F14424
F6856,F6459
F13677,F13444
F2981,F2684
F7141,F6754
F9020,F8890
F5485,F5390
F10516,F10219
F8183,F7965
F4471,F4152
F17415,F17166
F15526,F15316
F10758,F10620
F15875,F15843
F5719,F5381
F14358,F14096
F9088,F8700
F13100,F13060
F12846,F12817
F7545,F7381
F11912,F11883
F5078,F4954
F8667,F8298
F12679,F12431
F12694,F12492
F4209,F4103
F15513,F15273
F16787,F16747
F9191,F9090
F8150,F7873
F4935,F4544
F17424,F17063
F12338,F12004
F6730,F6502
F3365,F3301
F13956,F13915
F13855,F13663
F5943,F5767
F15165,F15067
F16153,F16127
F7080,F6976
F9066,F8973
F5026,F4723
F13039,F12998
F14479,F14395
F14818,F14582
F10525,F10459
F11870,F11832
F3245,F2996
F15929,F15772
F6634,F6593
F16751,F16680
F12431,F12090
F6939,F6849
F17244,F16905
F7200,F7193
F11182,F10887
F3288,F3138
F17025,F16792
F16641,F16479
F14251,F13926
F8949,F8913
F16997,F16989
F7181,F6873
F4517,F4431
F10944,F10898
F13731,F13671
F13863,F13584
F7115,F6862
F12599,F12596
F12530,F12505
F15716,F15711
F6352,F6243
F8096,F7863
F8243,F7850
F14784,F14612
F3580,F3375
F2984,F2967
F5003,F4812
F9601,F9430
F13813,F13545
F17602,F17511
F3105,F3026
F6602,F6527
F12018,F11627
F5656,F5636
F10219,F10072
F6759,F6460
F7305,F6929
F8699,F8317
F5641,F5517
F9363,F9155
F7452,F7333
F8419,F8020
F9207,F8913
F6326,F6084
F3342,F3185
F17391,F17063
F8938,F8840
F11391,F11250
F8762,F8743
F2827,F2687
F2943,F2714
F13918,F13792
F11257,F11093
F4328,F4053
F15064,F14893
F6634,F6248
F7118,F7112
F8244,F8056
F15250,F15061
F11374,F10997
F14237,F14030
F6630,F6257
F8364,F8211
F2790,F2474
F3966,F3610
F17685,F17461
F7106,F6706
F12566,F12415
F6774,F6536
F13918,F13904
F11382,F11089
F13477,F13375
F11751,F11579
F12118,F12104
F8597,F8591
F12802,F12750
F7250,F7006
F16491,F16145
F11875,F11657
F6209,F5851
F13450,F13195
F8486,F8399
F5447,F5415
F6388,F6359
F17894,F17804
F3486,F3244
F3909,F3740
F5109,F5085
F5429,F5263
F12826,F12750
F6949,F6847
F3718,F3356
F7110,F7083
F7207,F7082
F12686,F12375
F4845,F4532
F11791,F11580
F14715,F14377
F9575,F9217
F4429,F4225
F14603,F14305
F12726,F12472
F16847,F16696
F17569,F17465
F8952,F8835
F7773,F7727
F11764,F11715
F3148,F2893
F5258,F4969
F8090,F8049
F3986,F3893
F13675,F13674
F8003,F7771
F5334,F4944
F8609,F8393
F4877,F4751
F4661,F4503
F4703,F4669
F9143,F9031
F3680,F3281
F5859,F5679
F12095,F11961
F14754,F14392
F16266,F16058
F7152,F7058
F8519,F8146
F9913,F9536
F3118,F2912
F14020,F13626
F17297,F17285
F5205,F4819
F11238,F11020
F13355,F13353
F9927,F9549
F12058,F12023
F3534,F3307
F4929,F4580
F6754,F6487
F9388,F9294
F9560,F9526
F10391,F10351
F6791,F6716
F5910,F5574
F3881,F3820
F12277,F12117
F8188,F8018
F12358,F12098
F8969,F8666
F13392,F13064
F8201,F7966
F11920,F11537
F3657,F3455
F8507,F8256
F17519,F17419
F13729,F13695
F15779,F15717
F16554,F16474
F16795,F16732
F4469,F4453
F16947,F16935
F4128,F3818
F15279,F15183
F6221,F6202
F5805,F5733
F5493,F5120
F16565,F16418
F3285,F3232
F16932,F16792
F16412,F16136
F17311,F17012
F6614,F6246
F6331,F6185
F15743,F15353
F12865,F12499
F7562,F7179
F7977,F7873
F13447,F13235
F10925,F10795
F16518,F16321
F17240,F16841
F17870,F17778
F4173,F4083
F7452,F7126
F9455,F9292
F2769,F2673
F15775,F15651
F7852,F7737
F14702,F14427
F9693,F9619
F9353,F9017
F14368,F14287
F17077,F16919
F2761,F2703
F4940,F4872
F14152,F13859
F16203,F16031
F5146,F5038
F11244,F11135
F15303,F14945
F4175,F3815
F6115,F5804
F5952,F5563
F12724,F12555
F6907,F6532
F5891,F5704
F8291,F8136
F9140,F8808
F14927,F14772
F15258,F14966
F16192,F16184
F15147,F14803
F5262,F4983
F17808,F17553
F14000,F13849
F11404,F11209
F16282,F15982
F16020,F15696
F12628,F12298
F13846,F13626
F4390,F4051
F3730,F3725
F4410,F4062
F14170,F14035
F15761,F15457
F12332,F12076
F6857,F6670
F16728,F16705
F15132,F14818
F11479,F11202
F11156,F11150
F7787,F7523
F16384,F16203
F13065,F12992
F17841,F17573
F8912,F8758
F10358,F10167
F17380,F17273
F12381,F12250
F9871,F9649
F15799,F15688
F17764,F17373
F8639,F8385
F13841,F13575
F15189,F15126
F5326,F5104
F7771,F7544
F13438,F13070
F2788,F2710
F11158,F11132
F7132,F6952
F5958,F5722
F3601,F3562
F2707,F2418
F14084,F13947
F9108,F8781
F11350,F11315
F13057,F12906
F10938,F10807
F8306,F8002
F5328,F5221
F5629,F5340
F13454,F13413
F17086,F16698
F11910,F11783
F4250,F3929
F9552,F9363
F17570,F17492
F17542,F17172
F7802,F7553
F5880,F5703
F15268,F15059
F7469,F7359
F7637,F7500
F3702,F3445
F8308,F7999
F9595,F9409
F16746,F16704
F15214,F15119
F12769,F12403
F4377,F4320
F12030,F11925
F10932,F10765
F14444,F14385
F9799,F9435
F4470,F4250
F14451,F14249
F16662,F16432
F10104,F9812
F17619,F17475
F2948,F2758
F8023,F7864
F9058,F9008
F6857,F6633
F6741,F6739
F17032,F16920
F12322,F12155
F15484,F15116
F14140,F13917
F4015,F3786
F9101,F8902
F4693,F4500
F10888,F10614
F15479,F15435
F2813,F2738
F12000,F11749
F16489,F16454
F16970,F16691
F3382,F3134
F15803,F15550
F13350,F13334
F15132,F14740
F5755,F5498
F5295,F5225
F7159,F6824
F16531,F16206
F13247,F13007
F5935,F5773
F4632,F4309
F17138,F16956
F2896,F2677
F7413,F7087
F8944,F8902
F17824,F17439
F3550,F3179
F14413,F14142
F4289,F4195
F11161,F10976
F11470,F11234
F3482,F3304
F9137,F8905
F4970,F4891
F15991,F15882
F13647,F13343
F7084,F7026
F15906,F15643
F16907,F16756
F6421,F6205
F11140,F10771
F17351,F17294
F15724,F15540
F8841,F8692
F4268,F3920
F7162,F6916
F17322,F17027
F17149,F17087
F17286,F16902
F12705,F12528
F7607,F7241
F17468,F17098
F9214,F8833
F12985,F12676
F3069,F2713
F9933,F9608
F5726,F5519
F14346,F14238
F11349,F11245
F3987,F3780
F11406,F11106
F14299,F13933
F6679,F6538
F15765,F15576
F7406,F7141
F9216,F9149
F2792,F2549
F11178,F10812
F10471,F10126
F10171,F9814
F11038,F10739
F14072,F13846
F14377,F14366
F12823,F12468
F3747,F3456
F12131,F11860
F12782,F12662
F4787,F4761
F6709,F6666
F3924,F3791
F17852,F17603
F10256,F10067
F10009,F9861
F9725,F9383
F6497,F6386
F6535,F6375
F12223,F12010
F12931,F12709
F17314,F17234
F10481,F10091
F7288,F6951
F5505,F5277
F9235,F9171
F7525,F7318
F7707,F7364
F14302,F14090
F9074,F8849
F4764,F4568
F10882,F10658
F9011,F8869
F6196,F5987
F7558,F7555
F14461,F14187
F5317,F5172
F5229,F5131
F4370,F4073
F8655,F8349
F6748,F6606
F13124,F13119
F10846,F10539
F17173,F17059
F6289,F6078
F13979,F13936
F10857,F10772
F7023,F6911
F15490,F15294
F3717,F3580
F14841,F14712
F16024,F15715
F4674,F4363
F14988,F14807
F6120,F5864
F6933,F6874
F7604,F7381
F12126,F11840
F15015,F14779
F16813,F16705
F14096,F13950
F9711,F9506
F12370,F11979
F13598,F13253
F5891,F5659
F2723,F2649
F16517,F16221
F3653,F3609
F11000,F10894
F5198,F4814
F10643,F10411
F11007,F10834
F16734,F16559
F16541,F16472
F7508,F7192
F17222,F17011
F4197,F4053
F14000,F13999
F14638,F14444
F12950,F12932
F16362,F16275
F6802,F6475
F10728,F10588
F3773,F3572
F3007,F3001
F5773,F5700
F10188,F9959
F10552,F10383
F13166,F12965
F15989,F15706
F13617,F13606
F17015,F17006
F11094,F10863
F15889,F15849
F10213,F10055
F15518,F15433
F12106,F11751
F5851,F5754
F15324,F15117
F10002,F9708
F15079,F14891
F6312,F6020
F6484,F6415
F8759,F8452
F9490,F9094
F15940,F15554
F8538,F8422
F11659,F11327
F4807,F4641
F13078,F12739
F14471,F14269
F14493,F14418
F14010,F13650
F5609,F5240
F15642,F15380
F9804,F9706
F12954,F12822
F12309,F11930
F5696,F5631
F10119,F9777
F7264,F7124
F11919,F11676
F16693,F16323
F10730,F10445
F16277,F15936
F4794,F4530
F5235,F5142
F15203,F14931
F14526,F14183
F11254,F11217
F15884,F15500
F9785,F9746
F4418,F4198
F12579,F12213
F13112,F13085
F8368,F8090
F17197,F16927
F11200,F11011
F14875,F14641
F8908,F8737
F9005,F8799
F10984,F10609
F17522,F17521
F15683,F15618
F2721,F2404
F14770,F14543
F10344,F10272
F6750,F6665
F15006,F14670
F8470,F8353
F8349,F7953
F15423,F15075
F9346,F9033
F8455,F8324
F10993,F10963
F6516,F6469
F6645,F6579
F17721,F17361
F9025,F8987
F9065,F8866
F14611,F14285
F16792,F16476
F6191,F5813
F7666,F7480
F12540,F12345
F17516,F17325
F15269,F15116
F8659,F8620
F4301,F4054
F9674,F9346
F7601,F7384
F13968,F13580
F4807,F4639
F13736,F13344
F16599,F16595
F16665,F16321
F12206,F11834
F3712,F3414
F3452,F3446
F12152,F12087
F13713,F13368
F7735,F7360
F8899,F8782
F3896,F3862
F11544,F11350
F7909,F7620
F15300,F15000
F13417,F13191
F16972,F16573
F12687,F12647
F3366,F3150
F14397,F14341
F4009,F3871
F6986,F6619
F7395,F7163
F15901,F15699
F14979,F14702
F5081,F4706
F9626,F9484
F2740,F2466
F3962,F3651
F8907,F8520
F14532,F14509
F8648,F8561
F10867,F10541
F8419,F8300
F9224,F9193
F5115,F4818
F5087,F4817
F9178,F8847
F17434,F17181
F11595,F11255
F12350,F12173
F4397,F4303
F5358,F5215
F8259,F8185
F5689,F5584
F11655,F11394
F13054,F12969
F13403,F13352
F8385,F8286
F13824,F13738
F8587,F8515
F12227,F11946
F17069,F17005
F17518,F17455
F10061,F9800
F6824,F6529
F15136,F15049
F6925,F6882
F16740,F16681
F13013,F12668
F5622,F5311
F3643,F3578
F11339,F10948
F9555,F9390
F14596,F14568
F4639,F4562
F11491,F11309
F14738,F14401
F12188,F11801
F11717,F11546
F12381,F12028
F17460,F17182
F14184,F13952
F11337,F10974
F9811,F9770
F9103,F8721
F14918,F14628
F7471,F7156
F16659,F16597
F4613,F4285
F14511,F14418
F15858,F15494
F5588,F5217
F11952,F11562
F4095,F3936
F16414,F16177
F4578,F4333
F8933,F8866
F12124,F11831
F8469,F8360
F13039,F12806
F16390,F16313
F16186,F16016
F4853,F4559
F8092,F8067
F9347,F8971
F9117,F8973
F6010,F5857
F6781,F6443
F3778,F3639
F4423,F4174
F9508,F9129
F14258,F13955
F12410,F12058
F15858,F15604
F9895,F9861
F17611,F17251
F12717,F12594
F8664,F8320
F16585,F16420
F11508,F11363
F14894,F14723
F16535,F16306
F15247,F15051
F12737,F12614
F9741,F9595
F5033,F4839
F14971,F14737
F9724,F9392
F5838,F5608
F4142,F3921
F6674,F6491
F7956,F7674
F9699,F9524
F17413,F17241
F11873,F11602
F6915,F6659
F3223,F2945
F7972,F7719
F15388,F15126
F8772,F8667
F17583,F17212
F11638,F11498
F10417,F10271
F12902,F12744
F15045,F14751
F3686,F3582
F15683,F15360
F12200,F12078
F4861,F4717
F10374,F9992
F9872,F9700
F10124,F10005
F15254,F15098
F14732,F14404
F15468,F15361
F9333,F8983
F10947,F10734
F6058,F5677
F3222,F3007
F5697,F5478
F16432,F16195
F3422,F3094
F8136,F8028
F17097,F17036
F11079,F10792
F10459,F10216
F9026,F8732
F11658,F11561
F7666,F7644
F10768,F10427
F13300,F13088
F15209,F14960
F3051,F2672
F15019,F14849
F3879,F3652
F9084,F8783
F15128,F15075
F4591,F4202
F11112,F11106
F7549,F7375
F5271,F5250
F10262,F9986
F3495,F3283
F11322,F11265
F12651,F12644
F5735,F5385
F15365,F15098
F17000,F16731
F15917,F15891
F3292,F3000
F15443,F15175
F12231,F11945
F3408,F3023
F14094,F14038
F15892,F15677
F17020,F16952
F5187,F4904
F9984,F9865
F6909,F6686
F16778,F16619
F10118,F9979
F3044,F2721
F7002,F6817
F13810,F13708
F17644,F17292
F4580,F4208
F4978,F4579
F5628,F5438
F12347,F11954
F12353,F11974
F15138,F15128
F9332,F8933
F9080,F9020
F4862,F4853
F7067,F7051
F8836,F8501
F8786,F8419
F16910,F16765
F3685,F3363
F7526,F7468
F16155,F15816
F6470,F6428
F12762,F12429
F13359,F13142
F14837,F14723
F7988,F7703
F10554,F10445
F8346,F8306
F11091,F11056
F8187,F8158
F10105,F9932
F4284,F4066
F8025,F7828
F9892,F9734
F11624,F11474
F4206,F3989
F8790,F8577
F10738,F10706
F7523,F7167
F8157,F8138
F15730,F15629
F8114,F7897
F10842,F10458
F14216,F13837
F12709,F12611
F5935,F5632
F8358,F8105
F12676,F12492
F17084,F17067
F8107,F7767
F17597,F17412
F14533,F14188
F6501,F6391
F14344,F14169
F3126,F2783
F8147,F7798
F3840,F3473
F7910,F7737
F5283,F5252
F5595,F5323
F11871,F11775
F10508,F10124
F6066,F5667
F13546,F13545
F16014,F15870
F17033,F16651
F13432,F13194
F2902,F2523
F6590,F6584
F9679,F9421
F5635,F5363
F8476,F8150
F16119,F15869
F6068,F5859
F10913,F10643
F7338,F7057
F16108,F15988
F4082,F4014
F9540,F9143
F12295,F11965
F17820,F17622
F4403,F4278
F7180,F6889
F4626,F4486
F6094,F6087
F10980,F10633
F5723,F5530
F7705,F7626
F17865,F17523
F5364,F5080
F9910,F9602
F16606,F16591
F6911,F6717
F16514,F16501
F16963,F16699
F12894,F12659
F15749,F15709
F9675,F9346
F7617,F7302
F9956,F9722
F15225,F14852
F8210,F8204
F14284,F14075
F15974,F15612
F4962,F4645
F9568,F9498
F12445,F12196
F17901,F17814
F7883,F7804
F10781,F10653
F17383,F17022
F15004,F14672
F13001,F12894
F5045,F4931
F8224,F8058
F5323,F5016
F4360,F4344
F17102,F17012
F15029,F14782
F10444,F10351
F2706,F2466
F12503,F12382
F2844,F2706
F16438,F16387
F3747,F3681
F8721,F8663
F8125,F8107
F6488,F6486
F3662,F3432
F6395,F6130
F13935,F13643
F11087,F10990
F13422,F13350
F16337,F16282
F4880,F4687
F11040,F10911
F10738,F10686
F6081,F5922
F13566,F13529
F5307,F5264
F9929,F9577
F9928,F9652
F4301,F4043
F7476,F7430
F5002,F4809
F3314,F3250
F11099,F10720
F13462,F13316
F16501,F16101
F6832,F6626
F16758,F16635
F16138,F15933
F17476,F17209
F5586,F5212
F8008,F7981
F12611,F12448
F11710,F11651
F14944,F14943
F15000,F14781
F4296,F3949
F10308,F9969
F12483,F12308
F5190,F5037
F8594,F8258
F14708,F14359
F8382,F8094
F14389,F14368
F9152,F8928
F11032,F10745
F11642,F11244
F11257,F11056
F4482,F4106
F10894,F10549
F3509,F3376
F16935,F16914
F14770,F14514
F4970,F4584
F16104,F16040
F11033,F10730
F10291,F9901
F7791,F7490
F13708,F13380
F6154,F5878
F3390,F3275
F6753,F6475
F13602,F13592
F17254,F17188
F7782,F7603
F10792,F10521
F4273,F3961
F15424,F15396
F13039,F12934
F10449,F10357
F15226,F14997
F11666,F11635
F15871,F15650
F10171,F9901
F15222,F14867
F4710,F4407
F10556,F10321
F14723,F14512
F6987,F6659
F5840,F5753
F10830,F10742
F14003,F13788
F15485,F15412
F11509,F11484
F14293,F13930
F7943,F7677
F17695,F17412
F5749,F5534
F11921,F11580
F11604,F11550
F16283,F15903
F2819,F2529
F9840,F9733
F7391,F7128
F10100,F9839
F8729,F8698
F7113,F6938
F17390,F17008
F15586,F15538
F5412,F5213
F3845,F3620
F11140,F10779
F7513,F7369
F8358,F8121
F3982,F3851
F10203,F9908
F16418,F16264
F6602,F6539
F2956,F2665
F4020,F3926
F16231,F16017
F3851,F3849
F6317,F5998
F7253,F7018
F8553,F8414
F14742,F14411
F9084,F8872
F13969,F13936
F9363,F8970
F17773,F17661
F5455,F5444
F17605,F17395
F10513,F10457
F3906,F3707
F5490,F5131
F11197,F10973
F14860,F14843
F17546,F17355
F15739,F15579
F17432,F17421
F3326,F3155
F15293,F15024
F14959,F14607
F6797,F6774
F10772,F10702
F13243,F13223
F10912,F10576
F13968,F13875
F15273,F15211
F14483,F14469
F6558,F6285
F5958,F5863
F5135,F5062
F9994,F9746
F16274,F16105
F8483,F8357
F13758,F13613
F14595,F14366
F5155,F4842
F16084,F16055
F5634,F5433
F5165,F4844
F12885,F12660
F15190,F14819
F3485,F3170
F14622,F14409
F16245,F16150
F12006,F11701
F15385,F15120
F10936,F10853
F5968,F5658
F16706,F16315
F13784,F13693
F11314,F11234
F2958,F2888
F15008,F14924
F2981,F2615
F3086,F2859
F15758,F15689
F5574,F5546
F11060,F11043
F6003,F5605
F8479,F8340
F10325,F9947
F7485,F7155
F16478,F16096
F5314,F4926
F9590,F9277
F12376,F12178
F10829,F10708
F5309,F4970
F3898,F3743
F17159,F17010
F6925,F6719
F13686,F13658
F5583,F5507
F16908,F16561
F6384,F6142
F9624,F9407
F8829,F8813
F7840,F7513
F14778,F14522
F13026,F12828
F15390,F15206
F17048,F16724
F8221,F8139
F11090,F10898
F5674,F5506
F12746,F12658
F14658,F14340
F9059,F8698
F4858,F4729
F16462,F16269
F14941,F14615
F3636,F3581
F17946,F17586
F10964,F10710
F8141,F7988
F15669,F15398
F15742,F15674
F15167,F14857
F16673,F16460
F9618,F9578
F14174,F13962
F7492,F7254
F15243,F15192
F14011,F13728
F13271,F13174
F14370,F14147
F15638,F15603
F10350,F10304
F10712,F10651
F17373,F17282
F11633,F11410
F17128,F16813
F17639,F17355
F13084,F12839
F11275,F10939
F13014,F12701
F4139,F4037
F11370,F11029
F15506,F15350
F13922,F13814
F12304,F11914
F3513,F3490
F9053,F8736
F15864,F15523
F5093,F4946
F17435,F17170
F13329,F13275
F6305,F6291
F8497,F8354
F7458,F7406
F9019,F8732
F6172,F6106
F4277,F4105
F2790,F2692
F6481,F6276
F6998,F6720
F2992,F2828
F7913,F7900
F4019,F3807
F11046,F10770
F3594,F3278
F11402,F11244
F9241,F9012
F12215,F12041
F14386,F14350
F9191,F9053
F3274,F3105
F5911,F5829
F7724,F7444
F5511,F5295
F12996,F12945
F10464,F10388
F14857,F14723
F16553,F16385
F3992,F3754
F10770,F10499
F13980,F13773
F2877,F2773
F10580,F10253
F3191,F3074
F4545,F4268
F6846,F6748
F7140,F7002
F13032,F12907
F16146,F16117
F17642,F17628
F14375,F14356
F7586,F7315
F13130,F12740
F10322,F10193
F16567,F16457
F16507,F16372
F14849,F14500
F7971,F7957
F5353,F5296
F10663,F10579
F17006,F16735
F14330,F13958
F8403,F8273
F4183,F4173
F15846,F15664
F4409,F4010
F15610,F15364
F4947,F4924
F12800,F12469
F12112,F12006
F16136,F16012
F9398,F9033
F9786,F9556
F10213,F10144
F3732,F3336
F12086,F11809
F6133,F6032
F9022,F8848
F4562,F4195
F5518,F5159
F10290,F10070
F13389,F13016
F5646,F5382
F7756,F7642
F8015,F7925
F9343,F9254
F3301,F3149
F14632,F14629
F6137,F5989
F10249,F10188
F8614,F8273
F4222,F3902
F9885,F9790
F13061,F12967
F3062,F2747
F13908,F13711
F15953,F15910
F12314,F12254
F11485,F11397
F9963,F9958
F16505,F16165
F16086,F15792
F2972,F2947
F13582,F13451
F4674,F4420
F7935,F7841
F16332,F16118
F5510,F5468
F8705,F8326
F7449,F7395
F3308,F2909
F15045,F14828
F11313,F11196
F10202,F10199
F14069,F13916
F12693,F12357
F16342,F15987
F5045,F4761
F3721,F3415
F2888,F2654
F4637,F4429
F17668,F17276
F13792,F13440
F11304,F11017
F11477,F11259
F15633,F15615
F14728,F14629
F3477,F3350
F6161,F6044
F11706,F11370
F17160,F17063
F5841,F5512
F3710,F3545
F9619,F9333
F14448,F14207
F7582,F7190
F6134,F5751
F7850,F7457
F5326,F4951
F11135,F10960
F14576,F14535
F4756,F4478
F6560,F6180
F10878,F10581
F14120,F13848
F12816,F12603
F13346,F13246
F17159,F16930
F6874,F6557
F7669,F7347
F14758,F14461
F13913,F13632
